-50 99989
-50 99984
-50 99975
-50 99919
-50 99828
-50 99797
-50 99778
-50 99776
-50 99638
-50 99589
-50 99489
-50 99432
-50 99382
-50 99344
-50 99219
-50 99206
-50 99036
-50 99024
-50 99014
-50 98946
-50 98932
-50 98911
-50 98804
-50 98721
-50 98618
-50 98614
-50 98596
-50 98573
-50 98512
-50 98353
-50 98299
-50 98219
-50 98164
-50 98084
-50 98029
-50 97994
-50 97926
-50 97829
-50 97664
-50 97586
-50 97491
-50 97285
-50 97223
-50 97222
-50 97150
-50 97034
-50 96984
-50 96983
-50 96895
-50 96855
-50 96847
-50 96630
-50 96555
-50 96490
-50 96472
-50 96453
-50 96400
-50 96382
-50 96213
-50 96081
-50 96075
-50 95920
-50 95902
-50 95641
-50 95562
-50 95544
-50 95521
-50 95345
-50 95186
-50 95017
-50 95004
-50 94756
-50 94673
-50 94555
-50 94488
-50 94352
-50 94328
-50 94305
-50 94156
-50 93896
-50 93757
-50 93711
-50 93710
-50 93572
-50 93521
-50 93440
-50 93264
-50 93093
-50 93010
-50 92988
-50 92982
-50 92916
-50 92821
-50 92569
-50 92557
-50 92396
-50 92388
-50 92378
-50 92358
-50 92310
-50 92306
-50 92210
-50 92136
-50 92125
-50 92074
-50 91986
-50 91976
-50 91940
-50 91656
-50 91564
-50 91535
-50 91394
-50 91385
-50 91361
-50 91246
-50 91200
-50 91136
-50 91074
-50 90959
-50 90945
-50 90931
-50 90905
-50 90840
-50 90676
-50 90667
-50 90663
-50 90585
-50 90555
-50 90536
-50 90483
-50 90359
-50 90241
-50 90166
-50 90155
-50 90088
-50 89928
-50 89866
-50 89858
-50 89836
-50 89776
-50 89771
-50 89723
-50 89676
-50 89654
-50 89298
-50 89283
-50 89260
-50 89246
-50 89025
-50 89004
-50 88929
-50 88902
-50 88714
-50 88537
-50 88521
-50 88446
-50 88436
-50 88155
-50 88109
-50 87973
-50 87864
-50 87787
-50 87690
-50 87643
-50 87568
-50 87558
-50 87428
-50 87379
-50 87140
-50 87111
-50 87093
-50 87087
-50 86975
-50 86832
-50 86727
-50 86720
-50 86698
-50 86687
-50 86666
-50 86553
-50 86528
-50 86488
-50 86306
-50 86260
-50 86221
-50 86191
-50 86185
-50 86065
-50 86032
-50 85964
-50 85862
-50 85842
-50 85697
-50 85580
-50 85481
-50 85343
-50 85309
-50 85296
-50 85176
-50 85122
-50 85113
-50 85104
-50 85054
-50 85050
-50 85036
-50 84995
-50 84921
-50 84850
-50 84843
-50 84792
-50 84688
-50 84422
-50 84371
-50 84247
-50 84237
-50 83862
-50 83857
-50 83837
-50 83817
-50 83788
-50 83654
-50 83645
-50 83589
-50 83557
-50 83212
-50 83158
-50 83083
-50 83028
-50 82999
-50 82981
-50 82946
-50 82877
-50 82872
-50 82771
-50 82711
-50 82639
-50 82556
-50 82541
-50 82460
-50 82296
-50 82234
-50 82070
-50 81997
-50 81915
-50 81814
-50 81764
-50 81647
-50 81611
-50 81424
-50 81403
-50 81284
-50 81102
-50 81047
-50 81039
-50 80947
-50 80914
-50 80790
-50 80635
-50 80634
-50 80533
-50 80513
-50 80506
-50 80456
-50 80405
-50 80240
-50 80138
-50 80128
-50 80107
-50 80075
-50 80010
-50 79605
-50 79561
-50 79558
-50 79324
-50 78988
-50 78914
-50 78848
-50 78818
-50 78816
-50 78740
-50 78622
-50 78602
-50 78589
-50 78366
-50 78268
-50 78215
-50 78191
-50 78171
-50 78142
-50 78136
-50 78128
-50 78125
-50 78016
-50 77989
-50 77962
-50 77897
-50 77787
-50 77625
-50 77524
-50 77496
-50 77417
-50 77378
-50 77362
-50 77294
-50 77292
-50 77291
-50 77210
-50 77154
-50 77028
-50 76969
-50 76911
-50 76839
-50 76638
-50 76521
-50 76505
-50 76284
-50 76194
-50 76188
-50 76078
-50 75869
-50 75675
-50 75661
-50 75656
-50 75504
-50 75502
-50 75468
-50 75428
-50 75379
-50 75308
-50 75302
-50 75189
-50 75185
-50 75151
-50 75019
-50 74989
-50 74905
-50 74904
-50 74311
-50 74290
-50 74273
-50 74249
-50 74174
-50 74024
-50 73999
-50 73986
-50 73949
-50 73817
-50 73777
-50 73749
-50 73552
-50 73520
-50 73461
-50 73332
-50 73299
-50 73289
-50 73275
-50 73183
-50 73142
-50 73080
-50 73064
-50 73045
-50 72936
-50 72926
-50 72811
-50 72802
-50 72784
-50 72709
-50 72670
-50 72663
-50 72659
-50 72640
-50 72472
-50 72461
-50 72431
-50 72407
-50 72322
-50 72236
-50 72201
-50 72197
-50 72130
-50 72055
-50 71932
-50 71892
-50 71832
-50 71776
-50 71589
-50 71521
-50 71442
-50 71435
-50 71090
-50 70973
-50 70953
-50 70932
-50 70895
-50 70818
-50 70589
-50 70579
-50 70524
-50 70524
-50 70392
-50 70271
-50 70265
-50 70154
-50 70103
-50 70076
-50 69915
-50 69900
-50 69877
-50 69830
-50 69692
-50 69685
-50 69587
-50 69473
-50 69371
-50 69342
-50 69304
-50 69290
-50 69231
-50 69103
-50 69006
-50 68917
-50 68815
-50 68723
-50 68584
-50 68536
-50 68471
-50 68381
-50 68356
-50 68300
-50 68201
-50 68195
-50 67997
-50 67955
-50 67910
-50 67752
-50 67664
-50 67558
-50 67526
-50 67470
-50 67457
-50 67434
-50 67345
-50 67319
-50 67168
-50 67094
-50 67085
-50 66942
-50 66731
-50 66730
-50 66580
-50 66553
-50 66532
-50 66513
-50 66492
-50 66401
-50 66358
-50 66312
-50 66155
-50 66084
-50 65991
-50 65900
-50 65885
-50 65763
-50 65699
-50 65668
-50 65612
-50 65560
-50 65532
-50 65400
-50 65282
-50 65142
-50 65119
-50 65016
-50 64875
-50 64669
-50 64420
-50 64405
-50 64381
-50 64337
-50 64201
-50 64103
-50 64068
-50 63978
-50 63975
